#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_013657698.1	391733	409438	-	106540770	LOC106540770	XP_013911497.1	400	PREDICTED: S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase-like
Un	NW_013657698.1	412516	422756	+	106540877	SBDS	XP_013911643.1	250	PREDICTED: ribosome maturation protein SBDS
Un	NW_013657698.1	446119	456321	+	106540888	CCT6A	XP_013911655.1	530	PREDICTED: T-complex protein 1 subunit zeta
Un	NW_013657698.1	458335	469814	+	106540895	SUMF2	XP_013911668.1	321	PREDICTED: sulfatase-modifying factor 2
Un	NW_013657698.1	478727	491838	-	106540903	SLC30A10	XP_013911680.1	435	PREDICTED: zinc transporter 10
Un	NW_013657698.1	497352	503646	+	106540912	LOC106540912	XP_013911692.1	487	PREDICTED: isoleucine--tRNA ligase, mitochondrial-like
Un	NW_013657698.1	505370	553586	-	106540780	RAB3GAP2	XP_013911507.1	1213	PREDICTED: rab3 GTPase-activating protein non-catalytic subunit, partial
Un	NW_013657698.1	865873	891258	+	106540790	MYO1B	XP_013911518.1	762	PREDICTED: unconventional myosin-Ib
Un	NW_013657698.1	925295	928668	-	106540799	LOC106540799	XP_013911529.1	289	PREDICTED: GRB2-associated-binding protein 2-like, partial
Un	NW_013657698.1	938470	987171	-	106540920	LOC106540920	XP_013911704.1	431	PREDICTED: leucine-rich repeats and immunoglobulin-like domains protein 1
Un	NW_013657698.1	1011765	1099086	-	106540931	GRIP1	XP_013911716.1	1160	PREDICTED: glutamate receptor-interacting protein 1
Un	NW_013657698.1	1170239	1184250	-	106540937	DIEXF	XP_013911729.1	749	PREDICTED: digestive organ expansion factor homolog, partial
Un	NW_013657698.1	1187460	1193841	-	106540945	MRPS10	XP_013911741.1	214	PREDICTED: 28S ribosomal protein S10, mitochondrial
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911779.1	1186	PREDICTED: transcriptional-regulating factor 1 isoform X2
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911799.1	1088	PREDICTED: transcriptional-regulating factor 1 isoform X5
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911793.1	1172	PREDICTED: transcriptional-regulating factor 1 isoform X4
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911786.1	1183	PREDICTED: transcriptional-regulating factor 1 isoform X3
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911752.1	1187	PREDICTED: transcriptional-regulating factor 1 isoform X1
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911760.1	1187	PREDICTED: transcriptional-regulating factor 1 isoform X1
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911766.1	1187	PREDICTED: transcriptional-regulating factor 1 isoform X1
Un	NW_013657698.1	1204008	1231373	-	106540956	TRERF1	XP_013911773.1	1187	PREDICTED: transcriptional-regulating factor 1 isoform X1
Un	NW_013657698.1	1308782	1361295	+	106541013	UBR2	XP_013911818.1	1691	PREDICTED: E3 ubiquitin-protein ligase UBR2 isoform X2
Un	NW_013657698.1	1308782	1361295	+	106541013	UBR2	XP_013911811.1	1691	PREDICTED: E3 ubiquitin-protein ligase UBR2 isoform X1
Un	NW_013657698.1	1315909	1361295	+	106541013	UBR2	XP_013911825.1	1629	PREDICTED: E3 ubiquitin-protein ligase UBR2 isoform X3
Un	NW_013657698.1	1367351	1377511	-	106540826	PRPH2	XP_013911563.1	351	PREDICTED: peripherin-2
Un	NW_013657698.1	1383329	1384381	-	106540833	TBCC	XP_013911575.1	350	PREDICTED: tubulin-specific chaperone C
Un	NW_013657698.1	1409827	1425157	+	106541032	GLTSCR1L	XP_013911835.1	1118	PREDICTED: GLTSCR1-like protein isoform X1
Un	NW_013657698.1	1409926	1425157	+	106541032	GLTSCR1L	XP_013911841.1	1085	PREDICTED: GLTSCR1-like protein isoform X2
Un	NW_013657698.1	1409926	1425157	+	106541032	GLTSCR1L	XP_013911849.1	1085	PREDICTED: GLTSCR1-like protein isoform X2
Un	NW_013657698.1	1409926	1425157	+	106541032	GLTSCR1L	XP_013911857.1	1085	PREDICTED: GLTSCR1-like protein isoform X2
Un	NW_013657698.1	1409926	1425157	+	106541032	GLTSCR1L	XP_013911864.1	1085	PREDICTED: GLTSCR1-like protein isoform X2
Un	NW_013657698.1	1618264	1638417	+	106541077	LOC106541077	XP_013911882.1	223	PREDICTED: WD repeat-containing protein 59-like
Un	NW_013657698.1	1782732	1797107	-	106540808	GDF6	XP_013911540.1	332	PREDICTED: growth/differentiation factor 6
Un	NW_013657698.1	1829329	1834268	-	106541086	LOC106541086	XP_013911894.1	111	PREDICTED: cytochrome b-c1 complex subunit 7 isoform X1
Un	NW_013657698.1	1830193	1834268	-	106541086	LOC106541086	XP_013911903.1	101	PREDICTED: cytochrome b-c1 complex subunit 7 isoform X2
Un	NW_013657698.1	1841449	1857125	+	106541098	PTDSS1	XP_013911914.1	478	PREDICTED: phosphatidylserine synthase 1
Un	NW_013657698.1	1990288	1991487	+	106541109	SDC2	XP_013911926.1	92	PREDICTED: syndecan-2
Un	NW_013657698.1	2053757	2089189	+	106540819	LOC106540819	XP_013911550.1	297	PREDICTED: carboxypeptidase Q-like
Un	NW_013657698.1	2149937	2170503	+	106541120	LOC106541120	XP_013911937.1	113	PREDICTED: carboxypeptidase Q-like
Un	NW_013657699.1	38908	53136	+	106541129	LOC106541129	XP_013911948.1	331	PREDICTED: guanine nucleotide exchange factor DBS-like
Un	NW_013657699.1	53230	55229	+	106541161	LOC106541161	XP_013911997.1	191	PREDICTED: guanine nucleotide exchange factor DBS-like
Un	NW_013657699.1	64917	71808	+	106541179	LOC106541179	XP_013912015.1	170	PREDICTED: lysosome-associated membrane glycoprotein 3-like
Un	NW_013657699.1	137063	139983	+	106541138	LOC106541138	XP_013911960.1	144	PREDICTED: LOW QUALITY PROTEIN: DLA class II histocompatibility antigen, DR-1 beta chain-like, partial
Un	NW_013657699.1	157770	173238	+	106541188	LOC106541188	XP_013912026.1	562	PREDICTED: perforin-1-like
Un	NW_013657699.1	178802	198921	+	106541205	LOC106541205	XP_013912053.1	572	PREDICTED: poly
Un	NW_013657699.1	213427	317256	-	106541199	LOC106541199	XP_013912038.1	1929	PREDICTED: telomerase protein component 1-like
Un	NW_013657699.1	333616	360865	-	106541211	ZNF644	XP_013912079.1	1148	PREDICTED: zinc finger protein 644 isoform X2
Un	NW_013657699.1	333616	360865	-	106541211	ZNF644	XP_013912066.1	1186	PREDICTED: zinc finger protein 644 isoform X1
Un	NW_013657699.1	333616	360865	-	106541211	ZNF644	XP_013912073.1	1186	PREDICTED: zinc finger protein 644 isoform X1
Un	NW_013657699.1	333616	345755	-	106541211	ZNF644	XP_013912101.1	145	PREDICTED: zinc finger protein 644 isoform X5
Un	NW_013657699.1	350324	360865	-	106541211	ZNF644	XP_013912094.1	1078	PREDICTED: zinc finger protein 644 isoform X4
Un	NW_013657699.1	354237	360865	-	106541211	ZNF644	XP_013912086.1	1124	PREDICTED: zinc finger protein 644 isoform X3
Un	NW_013657699.1	449946	494662	-	106541145	HFM1	XP_013911972.1	1081	PREDICTED: probable ATP-dependent DNA helicase HFM1
Un	NW_013657699.1	539229	563994	+	106541254	CDC7	XP_013912112.1	598	PREDICTED: cell division cycle 7-related protein kinase
Un	NW_013657699.1	584735	679212	+	106541263	PMEPA1	XP_013912124.1	281	PREDICTED: protein TMEPAI isoform X1
Un	NW_013657699.1	670297	679212	+	106541263	PMEPA1	XP_013912132.1	233	PREDICTED: protein TMEPAI isoform X2
Un	NW_013657699.1	670297	679212	+	106541263	PMEPA1	XP_013912140.1	233	PREDICTED: protein TMEPAI isoform X2
Un	NW_013657699.1	738435	749233	-	106541284	LOC106541284	XP_013912151.1	192	PREDICTED: apoptosis regulator BAX-like
Un	NW_013657699.1	763087	831674	-	106541303	LOC106541303	XP_013912168.1	435	PREDICTED: vasoactive intestinal polypeptide receptor 2-like
Un	NW_013657699.1	1012463	1062615	+	106541152	ZMYND11	XP_013911985.1	564	PREDICTED: zinc finger MYND domain-containing protein 11
Un	NW_013657699.1	1281324	1308575	-	106541311	LARP4B	XP_013912187.1	714	PREDICTED: la-related protein 4B isoform X2
Un	NW_013657699.1	1281324	1308575	-	106541311	LARP4B	XP_013912179.1	715	PREDICTED: la-related protein 4B isoform X1
Un	NW_013657699.1	1366766	1390475	+	106541323	GTPBP4	XP_013912199.1	634	PREDICTED: nucleolar GTP-binding protein 1
Un	NW_013657699.1	1392520	1398536	-	106541333	LOC106541333	XP_013912211.1	300	PREDICTED: isopentenyl-diphosphate Delta-isomerase 1 isoform X1
Un	NW_013657699.1	1392520	1396430	-	106541333	LOC106541333	XP_013912221.1	227	PREDICTED: isopentenyl-diphosphate Delta-isomerase 1 isoform X2
Un	NW_013657699.1	1418073	1452857	+	106541344	WDR37	XP_013912231.1	495	PREDICTED: WD repeat-containing protein 37
Un	NW_013657699.1	1418073	1452857	+	106541344	WDR37	XP_013912240.1	495	PREDICTED: WD repeat-containing protein 37
Un	NW_013657699.1	1418073	1452857	+	106541344	WDR37	XP_013912248.1	495	PREDICTED: WD repeat-containing protein 37
Un	NW_013657699.1	1418073	1452857	+	106541344	WDR37	XP_013912257.1	495	PREDICTED: WD repeat-containing protein 37
Un	NW_013657699.1	1418073	1452857	+	106541344	WDR37	XP_013912265.1	495	PREDICTED: WD repeat-containing protein 37
Un	NW_013657699.1	1418073	1452857	+	106541344	WDR37	XP_013912273.1	495	PREDICTED: WD repeat-containing protein 37
Un	NW_013657700.1	47786	61855	-	106541447	LOC106541447	XP_013912378.1	436	PREDICTED: fibulin-1-like, partial
Un	NW_013657700.1	256709	376908	+	106541379	AKT3	XP_013912285.1	542	PREDICTED: RAC-gamma serine/threonine-protein kinase
Un	NW_013657700.1	431349	496488	+	106541474	CEP170	XP_013912423.1	1642	PREDICTED: centrosomal protein of 170 kDa isoform X1
Un	NW_013657700.1	431349	496488	+	106541474	CEP170	XP_013912429.1	1642	PREDICTED: centrosomal protein of 170 kDa isoform X1
Un	NW_013657700.1	431349	496488	+	106541474	CEP170	XP_013912435.1	1632	PREDICTED: centrosomal protein of 170 kDa isoform X2
Un	NW_013657700.1	431349	496488	+	106541474	CEP170	XP_013912442.1	1615	PREDICTED: centrosomal protein of 170 kDa isoform X3
Un	NW_013657700.1	431349	496488	+	106541474	CEP170	XP_013912450.1	1606	PREDICTED: centrosomal protein of 170 kDa isoform X4
Un	NW_013657700.1	431349	496488	+	106541474	CEP170	XP_013912458.1	1592	PREDICTED: centrosomal protein of 170 kDa isoform X5
Un	NW_013657700.1	431349	496488	+	106541474	CEP170	XP_013912466.1	1486	PREDICTED: centrosomal protein of 170 kDa isoform X6
Un	NW_013657700.1	589201	669802	+	106541390	PLD5	XP_013912297.1	415	PREDICTED: inactive phospholipase D5
Un	NW_013657700.1	709286	712422	+	106541518	MAP1LC3C	XP_013912478.1	143	PREDICTED: microtubule-associated proteins 1A/1B light chain 3C
Un	NW_013657700.1	726224	754892	-	106541395	EXO1	XP_013912309.1	743	PREDICTED: exonuclease 1
Un	NW_013657700.1	769201	837448	-	106541400	WDR64	XP_013912322.1	975	PREDICTED: WD repeat-containing protein 64
Un	NW_013657700.1	843296	860177	+	106541535	LOC106541535	XP_013912495.1	236	PREDICTED: opsin-3-like
Un	NW_013657700.1	849868	851867	+	106541544	LOC106541544	XP_013912507.1	147	PREDICTED: opsin-3-like
Un	NW_013657700.1	897229	1091102	+	106541554	RGS7	XP_013912540.1	471	PREDICTED: regulator of G-protein signaling 7 isoform X2
Un	NW_013657700.1	897229	1083824	+	106541554	RGS7	XP_013912517.1	480	PREDICTED: regulator of G-protein signaling 7 isoform X1
Un	NW_013657700.1	897229	1083824	+	106541554	RGS7	XP_013912524.1	480	PREDICTED: regulator of G-protein signaling 7 isoform X1
Un	NW_013657700.1	897229	1083824	+	106541554	RGS7	XP_013912533.1	480	PREDICTED: regulator of G-protein signaling 7 isoform X1
Un	NW_013657700.1	985302	1083824	+	106541554	RGS7	XP_013912548.1	456	PREDICTED: regulator of G-protein signaling 7 isoform X3
Un	NW_013657700.1	1147589	1148095	+	106541584	GREM2	XP_013912560.1	168	PREDICTED: gremlin-2
Un	NW_013657700.1	1159728	1363347	-	106541409	FMN2	XP_013912334.1	1442	PREDICTED: formin-2
Un	NW_013657700.1	1388896	1390698	-	106541595	CHRM3	XP_013912571.1	600	PREDICTED: muscarinic acetylcholine receptor M3
Un	NW_013657700.1	1643634	1690655	-	106541455	PPP1R1C	XP_013912393.1	106	PREDICTED: protein phosphatase 1 regulatory subunit 1C isoform X1
Un	NW_013657700.1	1643699	1690655	-	106541455	PPP1R1C	XP_013912400.1	88	PREDICTED: protein phosphatase 1 regulatory subunit 1C isoform X2
Un	NW_013657700.1	1705941	1709322	-	106541418	SSFA2	XP_013912346.1	175	PREDICTED: sperm-specific antigen 2, partial
Un	NW_013657700.1	1731250	1759950	-	106541609	LOC106541609	XP_013912590.1	135	PREDICTED: sperm-specific antigen 2-like
Un	NW_013657700.1	1859702	1860808	+	106541467	NEUROD1	XP_013912411.1	368	PREDICTED: neurogenic differentiation factor 1
Un	NW_013657700.1	1882780	1904838	+	106541430	CERKL	XP_013912357.1	223	PREDICTED: ceramide kinase-like protein
Un	NW_013657700.1	1981744	1989611	-	106541438	LOC106541438	XP_013912366.1	412	PREDICTED: uncharacterized protein LOC106541438
Un	NW_013657701.1	3847	21642	-	106541790	LOC106541790	XP_013912803.1	201	PREDICTED: KH domain-containing, RNA-binding, signal transduction-associated protein 2-like
Un	NW_013657701.1	25105	26046	-	106541620	LOC106541620	XP_013912600.1	313	PREDICTED: olfactory receptor 6X1-like
Un	NW_013657701.1	33288	33986	+	106541821	NIF3L1	XP_013912838.1	128	PREDICTED: NIF3-like protein 1
Un	NW_013657701.1	35325	62757	-	106541799	ORC2	XP_013912815.1	567	PREDICTED: origin recognition complex subunit 2
Un	NW_013657701.1	35325	62757	-	106541799	ORC2	XP_013912821.1	567	PREDICTED: origin recognition complex subunit 2
Un	NW_013657701.1	35325	62757	-	106541799	ORC2	XP_013912829.1	567	PREDICTED: origin recognition complex subunit 2
Un	NW_013657701.1	71992	78494	-	106541842	LOC106541842	XP_013912860.1	179	PREDICTED: protein FAM126B-like
Un	NW_013657701.1	88479	105311	-	106541831	LOC106541831	XP_013912850.1	531	PREDICTED: protein FAM126B-like
Un	NW_013657701.1	143031	145250	+	106541724	NDUFB3	XP_013912722.1	137	PREDICTED: NADH dehydrogenase
Un	NW_013657701.1	160959	170370	+	106541631	CFLAR	XP_013912610.1	234	PREDICTED: CASP8 and FADD-like apoptosis regulator
Un	NW_013657701.1	320402	323952	+	106541859	TCTA	XP_013912885.1	111	PREDICTED: T-cell leukemia translocation-altered gene protein
Un	NW_013657701.1	326174	327183	-	106541852	AMT	XP_013912871.1	320	PREDICTED: aminomethyltransferase, mitochondrial
Un	NW_013657701.1	338069	343325	-	106541865	NICN1	XP_013912898.1	217	PREDICTED: nicolin-1
Un	NW_013657701.1	338069	343325	-	106541865	NICN1	XP_013912905.1	217	PREDICTED: nicolin-1
Un	NW_013657701.1	344967	353870	+	106541890	GMPPB	XP_013912929.1	360	PREDICTED: mannose-1-phosphate guanyltransferase beta isoform X1
Un	NW_013657701.1	344967	353870	+	106541890	GMPPB	XP_013912936.1	360	PREDICTED: mannose-1-phosphate guanyltransferase beta isoform X1
Un	NW_013657701.1	344967	353870	+	106541890	GMPPB	XP_013912943.1	360	PREDICTED: mannose-1-phosphate guanyltransferase beta isoform X1
Un	NW_013657701.1	344967	353286	+	106541890	GMPPB	XP_013912953.1	321	PREDICTED: mannose-1-phosphate guanyltransferase beta isoform X2
Un	NW_013657701.1	355846	444107	-	106541879	RNF123	XP_013912918.1	1031	PREDICTED: E3 ubiquitin-protein ligase RNF123
Un	NW_013657701.1	448978	452767	-	106541912	LOC106541912	XP_013912966.1	214	PREDICTED: E3 ubiquitin-protein ligase RNF123-like
Un	NW_013657701.1	461209	473929	-	106541641	LOC106541641	XP_013912622.1	736	PREDICTED: NACHT, LRR and PYD domains-containing protein 12-like
Un	NW_013657701.1	467532	467825	-	106541921	LOC106541921	XP_013912978.1	97	PREDICTED: NACHT, LRR and PYD domains-containing protein 6-like
Un	NW_013657701.1	478718	480643	-	106541736	BRK1	XP_013912740.1	75	PREDICTED: protein BRICK1
Un	NW_013657701.1	481851	523526	-	106541745	FANCD2	XP_013912753.1	1445	PREDICTED: Fanconi anemia group D2 protein
Un	NW_013657701.1	525183	536147	+	106541931	EMC3	XP_013912989.1	261	PREDICTED: ER membrane protein complex subunit 3
Un	NW_013657701.1	525183	536147	+	106541931	EMC3	XP_013912997.1	261	PREDICTED: ER membrane protein complex subunit 3
Un	NW_013657701.1	525183	536147	+	106541931	EMC3	XP_013913007.1	261	PREDICTED: ER membrane protein complex subunit 3
Un	NW_013657701.1	539727	542285	-	106541648	LOC106541648	XP_013912633.1	255	PREDICTED: uncharacterized protein C3orf62 homolog
Un	NW_013657701.1	546746	582410	-	106541952	USP4	XP_013913017.1	846	PREDICTED: ubiquitin carboxyl-terminal hydrolase 4
Un	NW_013657701.1	594237	644067	+	106541959	SYNJ2	XP_013913030.1	1504	PREDICTED: synaptojanin-2
Un	NW_013657701.1	655873	681506	-	106541967	SERAC1	XP_013913041.1	660	PREDICTED: protein SERAC1
Un	NW_013657701.1	682909	686610	+	106541979	GTF2H5	XP_013913051.1	71	PREDICTED: general transcription factor IIH subunit 5
Un	NW_013657701.1	740345	803709	+	106541990	TULP4	XP_013913063.1	1585	PREDICTED: tubby-related protein 4
Un	NW_013657701.1	822666	861013	+	106541999	TMEM181	XP_013913075.1	521	PREDICTED: transmembrane protein 181 isoform X1
Un	NW_013657701.1	828993	861013	+	106541999	TMEM181	XP_013913083.1	485	PREDICTED: transmembrane protein 181 isoform X2
Un	NW_013657701.1	866819	871420	-	106542016	DYNLT1	XP_013913092.1	113	PREDICTED: dynein light chain Tctex-type 1
Un	NW_013657701.1	880663	911692	+	106542024	SYTL3	XP_013913104.1	429	PREDICTED: synaptotagmin-like protein 3 isoform X1
Un	NW_013657701.1	880663	911692	+	106542024	SYTL3	XP_013913111.1	429	PREDICTED: synaptotagmin-like protein 3 isoform X1
Un	NW_013657701.1	880663	911692	+	106542024	SYTL3	XP_013913119.1	429	PREDICTED: synaptotagmin-like protein 3 isoform X1
Un	NW_013657701.1	880663	911692	+	106542024	SYTL3	XP_013913126.1	429	PREDICTED: synaptotagmin-like protein 3 isoform X1
Un	NW_013657701.1	880663	911692	+	106542024	SYTL3	XP_013913135.1	429	PREDICTED: synaptotagmin-like protein 3 isoform X1
Un	NW_013657701.1	880663	911615	+	106542024	SYTL3	XP_013913143.1	369	PREDICTED: synaptotagmin-like protein 3 isoform X2
Un	NW_013657701.1	920766	959851	-	106542060	EZR	XP_013913154.1	586	PREDICTED: ezrin
Un	NW_013657701.1	1015580	1040320	-	106541658	RSPH3	XP_013912645.1	387	PREDICTED: radial spoke head protein 3 homolog
Un	NW_013657701.1	1047811	1057130	-	106541755	TAGAP	XP_013912762.1	721	PREDICTED: T-cell activation Rho GTPase-activating protein
Un	NW_013657701.1	1132750	1212612	+	106541667	FNDC1	XP_013912656.1	1708	PREDICTED: fibronectin type III domain-containing protein 1
Un	NW_013657701.1	1347201	1383613	+	106542071	EMX2	XP_013913186.1	214	PREDICTED: homeobox protein EMX2 isoform X3
Un	NW_013657701.1	1347201	1383526	+	106542071	EMX2	XP_013913174.1	231	PREDICTED: homeobox protein EMX2 isoform X2
Un	NW_013657701.1	1347201	1356198	+	106542071	EMX2	XP_013913166.1	249	PREDICTED: homeobox protein EMX2 isoform X1
Un	NW_013657701.1	1607735	1630214	+	106542083	LOC106542083	XP_013913199.1	612	PREDICTED: rho-related BTB domain-containing protein 3-like
Un	NW_013657701.1	1640720	1643206	-	106542088	GLRX	XP_013913212.1	105	PREDICTED: glutaredoxin-1
Un	NW_013657701.1	1686484	1725253	-	106542099	ELL2	XP_013913223.1	639	PREDICTED: RNA polymerase II elongation factor ELL2
Un	NW_013657701.1	1832984	1867026	-	106542108	PCSK1	XP_013913235.1	744	PREDICTED: neuroendocrine convertase 1
Un	NW_013657701.1	1973119	1974600	+	106541770	LOC106541770	XP_013912781.1	493	PREDICTED: potassium voltage-gated channel subfamily A member 1
Un	NW_013657701.1	2010014	2011429	+	106541779	LOC106541779	XP_013912793.1	471	PREDICTED: potassium voltage-gated channel subfamily A member 5-like
Un	NW_013657701.1	2048163	2052371	+	106541684	LOC106541684	XP_013912678.1	61	PREDICTED: histone-lysine N-methyltransferase, H3 lysine-79 specific-like
Un	NW_013657701.1	2080103	2089336	-	106541696	LOC106541696	XP_013912689.1	269	PREDICTED: GMP reductase 2-like
Un	NW_013657701.1	2090397	2104630	+	106542125	SIPA1	XP_013913250.1	611	PREDICTED: signal-induced proliferation-associated protein 1, partial
Un	NW_013657701.1	2093962	2094834	+	106542137	LOC106542137	XP_013913262.1	126	PREDICTED: pescadillo-like
Un	NW_013657701.1	2104737	2112071	+	106541704	LOC106541704	XP_013912699.1	235	PREDICTED: protein YIF1A-like
Un	NW_013657701.1	2127634	2129414	+	106541714	LOC106541714	XP_013912710.1	255	PREDICTED: iroquois-class homeodomain protein IRX-5-like
Un	NW_013657702.1	166834	246441	-	106542264	RFX3	XP_013913412.1	749	PREDICTED: transcription factor RFX3
